language,file,key,issue_type,text,notes
da,kumite.json,training.progression.advanced.description,same-as-english,Refinement of skills and strategy,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,training.progression.advanced.goals,same-as-english,Mastery of kumite principles,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,training.safety.equipment,same-as-english,Use of appropriate protective equipment,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,training.safety.supervision,same-as-english,Training under qualified supervision,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,training.safety.progression,same-as-english,Gradual increase in intensity,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,training.safety.communication,same-as-english,Clear communication with training partner,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.description,same-as-english,Competition karate and competitive aspects,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.preparation.physical,same-as-english,Physical preparation and conditioning,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.preparation.mental,same-as-english,Mental preparation and focus,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.preparation.technical,same-as-english,Technical preparation and refinement,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.preparation.tactical,same-as-english,Tactical preparation and strategy,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.ippon.name,same-as-english,Ippon (3 points),Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.ippon.description,same-as-english,Highest score for effective techniques,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.ippon.criteria,same-as-english,Powerful and controlled techniques to allowed areas,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.waza-ari.name,same-as-english,Waza-ari (2 points),Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.waza-ari.description,same-as-english,Medium score for effective techniques,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.waza-ari.criteria,same-as-english,Effective techniques with good control,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.yuko.name,same-as-english,Yuko (1 point),Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.yuko.description,same-as-english,Basic score for effective techniques,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.scoring.yuko.criteria,same-as-english,Techniques that hit the opponent,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.penalties.chukoku,same-as-english,Chukoku - First warning,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.penalties.keikoku,same-as-english,Keikoku - Second warning,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,competition.penalties.hansoku,same-as-english,Hansoku - Disqualification,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,mental-states.zanshin,same-as-english,Zanshin (残心) - Remaining Mind,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,mental-states.mushin,same-as-english,Mushin (無心) - Mind Without Thought,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,mental-states.fudoshin,same-as-english,Fudoshin (不動心) - Immovable Mind,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,mental-states.senshin,same-as-english,Senshin (先心) - Purified Mind,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,tactical-concepts.ma-ai,same-as-english,Ma-ai (間合い) - Fighting Distance,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,tactical-concepts.sen,same-as-english,Sen (先) - Initiative,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,tactical-concepts.go-no-sen,same-as-english,Go No Sen (後の先) - Response to Attack,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,tactical-concepts.sen-no-sen,same-as-english,Sen No Sen (先の先) - Attacking the Attack,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,scoring.ippon,same-as-english,Ippon (3 points),Review whether this should be translated or intentionally kept as-is.
da,kumite.json,scoring.waza-ari,same-as-english,Waza-ari (2 points),Review whether this should be translated or intentionally kept as-is.
da,kumite.json,scoring.yuko,same-as-english,Yuko (1 point),Review whether this should be translated or intentionally kept as-is.
da,kumite.json,penalties.chukoku,same-as-english,Chukoku - First warning,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,penalties.keikoku,same-as-english,Keikoku - Second warning,Review whether this should be translated or intentionally kept as-is.
da,kumite.json,penalties.hansoku,same-as-english,Hansoku - Disqualification,Review whether this should be translated or intentionally kept as-is.
de,kumite.json,principles.tactical.sen.name,same-as-english,Sen (先) - Initiative,Review whether this should be translated or intentionally kept as-is.
de,kumite.json,tactical-concepts.sen,same-as-english,Sen (先) - Initiative,Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,introduction.safety.penalty-types.hansoku,same-as-english,Hansoku - Disqualification,Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,competition.scoring.ippon.name,same-as-english,Ippon (3 points),Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,competition.scoring.waza-ari.name,same-as-english,Waza-ari (2 points),Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,competition.scoring.yuko.name,same-as-english,Yuko (1 point),Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,competition.penalties.hansoku,same-as-english,Hansoku - Disqualification,Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,scoring.ippon,same-as-english,Ippon (3 points),Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,scoring.waza-ari,same-as-english,Waza-ari (2 points),Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,scoring.yuko,same-as-english,Yuko (1 point),Review whether this should be translated or intentionally kept as-is.
fr,kumite.json,penalties.hansoku,same-as-english,Hansoku - Disqualification,Review whether this should be translated or intentionally kept as-is.
nl,kumite.json,introduction.title,same-as-english,Kumite: Sparring in Karate,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.progression.basic.desc,same-as-english,Ippon Kumite for fundamental skills,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.progression.expansion.desc,same-as-english,Sanbon and Gohon for complexity,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.progression.freedom.desc,same-as-english,Jiyu Kumite for spontaneity,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.progression.competition.desc,same-as-english,Shiai Kumite for competition experience,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.principles.control,same-as-english,All techniques must be controlled.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.principles.equipment,same-as-english,Use appropriate safety gear.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.principles.supervision,same-as-english,Always practice under qualified instruction.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.principles.respect,same-as-english,Show respect for your training partner.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.principles.progressive,same-as-english,Begin with basic forms before advancing to more complex sparring.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.equipment-details.required.hand-protectors,same-as-english,Hand protectors for the safety of hands and wrists.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.equipment-details.required.foot-protectors,same-as-english,Foot protectors for the safety of feet and ankles.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.equipment-details.required.mouth-guard,same-as-english,A mouth guard for the protection of teeth and mouth.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.equipment-details.required.groin-protector,same-as-english,Groin protector for male practitioners.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.equipment-details.optional.head-protection,same-as-english,Head protection for additional safety.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.equipment-details.optional.chest-protector,same-as-english,Chest protector for female practitioners.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.equipment-details.optional.shin-guards,same-as-english,Shin guards for extra leg protection.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.areas.scoring.head-face-neck,same-as-english,"Head, face, neck",Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.areas.scoring.chest-abdomen-back,same-as-english,"Chest, abdomen, back, side",Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.areas.scoring.arms-legs,same-as-english,Arms and legs (limited),Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.penalty-types.chukoku,same-as-english,Chukoku - First warning,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.penalty-types.keikoku,same-as-english,Keikoku - Second warning,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.penalty-types.hansoku,same-as-english,Hansoku - Disqualification,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.before-item1,same-as-english,Always perform a proper warm-up.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.before-item2,same-as-english,Do flexibility exercises.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.before-item3,same-as-english,Check all equipment for safety.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.before-item4,same-as-english,Discuss level and expectations with your partner.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.during-item1,same-as-english,Maintain control over all techniques at all times.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.during-item2,same-as-english,Communicate clearly with your partner.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.during-item3,same-as-english,Show respect for your partner's skill level.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.during-item4,same-as-english,Stop immediately in case of pain or problems.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.after-item1,same-as-english,Perform a cool-down routine.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.after-item2,same-as-english,Drink sufficient water.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.after-item3,same-as-english,Evaluate the training with the instructor.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,introduction.safety.training.after-item4,same-as-english,Take adequate rest after training.,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.title,same-as-english,Kumite Techniques in Sports Karate,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.keri-waza,same-as-english,Keri Waza (蹴り技) - Kicking Techniques,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.kawashi-waza,same-as-english,Kawashi Waza (躱し技) - Evasion Techniques,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.attack.title,same-as-english,Attack Techniques in Kumite,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.attack.description,same-as-english,Effective attack techniques for sports karate,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.defense.title,same-as-english,Defense Techniques in Kumite,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.defense.description,same-as-english,Effective defense techniques for sports karate,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.throwing.title,same-as-english,Throwing Techniques in Kumite,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,techniques.throwing.description,same-as-english,Effective throwing techniques for sports karate,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,principles.title,same-as-english,Kumite Principles and Training Philosophy,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,principles.description,same-as-english,Fundamental principles for effective kumite,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,principles.competition-vs-traditional,same-as-english,Competition vs. Traditional Karate,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,principles.safety-and-control,same-as-english,Safety and Control,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,training.description,same-as-english,Systematic training approach for kumite development,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,competition.description,same-as-english,Competition karate and competitive aspects,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,mental-states.zanshin,same-as-english,Zanshin (残心) - Remaining Mind,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,mental-states.mushin,same-as-english,Mushin (無心) - Mind Without Thought,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,mental-states.fudoshin,same-as-english,Fudoshin (不動心) - Immovable Mind,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,mental-states.senshin,same-as-english,Senshin (先心) - Purified Mind,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,tactical-concepts.ma-ai,same-as-english,Ma-ai (間合い) - Fighting Distance,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,tactical-concepts.sen,same-as-english,Sen (先) - Initiative,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,tactical-concepts.go-no-sen,same-as-english,Go No Sen (後の先) - Response to Attack,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,tactical-concepts.sen-no-sen,same-as-english,Sen No Sen (先の先) - Attacking the Attack,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,scoring.ippon,same-as-english,Ippon (3 points),Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,scoring.waza-ari,same-as-english,Waza-ari (2 points),Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,scoring.yuko,same-as-english,Yuko (1 point),Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,penalties.chukoku,same-as-english,Chukoku - First warning,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,penalties.keikoku,same-as-english,Keikoku - Second warning,Review whether this should be translated or intentionally kept as-is.
pt,kumite.json,penalties.hansoku,same-as-english,Hansoku - Disqualification,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.questions.history-3.option1,same-as-english,"Tokyo, Japan",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.questions.history-3.option3,same-as-english,"Seoul, Korea",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.questions.history-3.option4,same-as-english,"Taipei, Taiwan",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.quizTypes.hojo-undo-basics.description,same-as-english,"Equipment names and training focus (chi-ishi, ishi sashi, nigiri game, kongoken).",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.quizTypes.newaza-intro.description,same-as-english,Fundamental ground positions and control concepts.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.quizTypes.kumite-rules.description,same-as-english,"Scoring, penalties and referee commands.",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.matchingTypes.kata.description,same-as-english,Match kata names with their meanings and characteristics.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.matchingTypes.terminology.description,same-as-english,Match Japanese terms to their English meanings across categories.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.matchingTypes.terminology.q1,same-as-english,"Match the Japanese term to its meaning: Rei, Kime, Zanshin",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.matchingTypes.terminology.a1,same-as-english,"Rei-Respect, Kime-Focus, Zanshin-Remaining mind",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.matchingTypes.terminology.e1,same-as-english,Fundamental dojo concepts used throughout training.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.common.description,same-as-english,Practice common terminology with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.stances.description,same-as-english,Learn all karate stances and positions.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.kicks.description,same-as-english,Learn all karate kicking techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.punches.description,same-as-english,Learn all karate punching techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.blocks.description,same-as-english,Learn all karate blocking techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.kata.description,same-as-english,Learn all Goju Ryu kata names and meanings.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.philosophy.description,same-as-english,Learn Goju Ryu philosophical concepts and principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.numbers.description,same-as-english,Learn Japanese numbers used in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.flashcardTypes.general.description,same-as-english,Learn essential karate terminology.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.question,same-as-english,Question {{index}} of {{total}},Review whether this should be translated or intentionally kept as-is.
da,study.json,study.matchingCompleted,same-as-english,All {{total}} pairs matched in {{attempts}} attempts.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.noAdditionalExplanation,same-as-english,No additional explanation available.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.showExplanation,same-as-english,Show explanation,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.hideExplanation,same-as-english,Hide explanation,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.noQuestionFound,same-as-english,No question found for index {index},Review whether this should be translated or intentionally kept as-is.
da,study.json,study.tips.regular,same-as-english,Practice regularly for better results,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.tips.review,same-as-english,Review difficult sections,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.tips.progress,same-as-english,Track your progress,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.self-control.description,same-as-english,Test your knowledge of self-control and emotion regulation.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.kata-basics.description,same-as-english,Test your knowledge of fundamental kata concepts and principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.kata-history.description,same-as-english,Learn about the historical development and origins of kata.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.philosophy-principles.description,same-as-english,Test your understanding of Goju Ryu philosophical principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.basic-techniques.description,same-as-english,Test your knowledge of fundamental karate techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.kumite-basics.description,same-as-english,Test your knowledge of sparring fundamentals.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.history-origins.title,same-as-english,History & Origins Quiz,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.history-origins.description,same-as-english,"Key people, places and origins of Goju Ryu.",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.hojo-undo-basics.description,same-as-english,"Equipment names and training focus (chi-ishi, ishi sashi, nigiri game, kongoken).",Review whether this should be translated or intentionally kept as-is.
da,study.json,study.newaza-intro.description,same-as-english,Fundamental ground positions and control concepts.,Review whether this should be translated or intentionally kept as-is.
da,study.json,study.kumite-rules.description,same-as-english,"Scoring, penalties and referee commands.",Review whether this should be translated or intentionally kept as-is.
da,study.json,description,same-as-english,Practice and test your knowledge of Goju Ryu karate,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.stances.description,same-as-english,Test your knowledge of karate stances and positions.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.kicks.description,same-as-english,Test your knowledge of karate kicking techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.punches.description,same-as-english,Test your knowledge of karate punching techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.blocks.description,same-as-english,Test your knowledge of karate blocking techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.kata.description,same-as-english,Test your knowledge of Goju Ryu kata names and meanings.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.philosophy.description,same-as-english,Test your knowledge of Goju Ryu philosophical concepts and principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.numbers.description,same-as-english,Test your knowledge of Japanese numbers used in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.general.description,same-as-english,Test your knowledge of essential karate terminology.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.weapons.description,same-as-english,Test your knowledge of karate weapons and tools.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.concepts.description,same-as-english,Test your knowledge of karate concepts and principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.equipment.description,same-as-english,Test your knowledge of karate equipment and tools.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.commands.description,same-as-english,Test your knowledge of Japanese commands used in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.directions.description,same-as-english,Test your knowledge of Japanese directions and positions.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.body-parts.description,same-as-english,Test your knowledge of Japanese body parts used in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.movements.description,same-as-english,Test your knowledge of Japanese movement terms in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.timing.description,same-as-english,Test your knowledge of timing and rhythm in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.energy.description,same-as-english,Test your knowledge of energy and power in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.mindset.description,same-as-english,Test your knowledge of mental aspects of karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.etiquette.description,same-as-english,Test your knowledge of dojo etiquette and behavior.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.history.description,same-as-english,Test your knowledge of Goju Ryu history and tradition.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.principles.description,same-as-english,Test your knowledge of Goju Ryu principles and values.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.breathing.description,same-as-english,Test your knowledge of breathing techniques in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.meditation.description,same-as-english,Test your knowledge of meditation and mindfulness in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.self-defense.description,same-as-english,Test your knowledge of self-defense techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.sparring.description,same-as-english,Test your knowledge of sparring and partner training.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.competition.description,same-as-english,Test your knowledge of karate competition and rules.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.training.description,same-as-english,Test your knowledge of training methods and techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.grading.description,same-as-english,Test your knowledge of karate grading and belts.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.dojo.description,same-as-english,Test your knowledge of dojo organization and structure.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.lineage.description,same-as-english,Test your knowledge of Goju Ryu lineage and tradition.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.masters.description,same-as-english,Test your knowledge of famous Goju Ryu masters.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.traditions.description,same-as-english,Test your knowledge of karate traditions and customs.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.culture.description,same-as-english,Test your knowledge of Japanese culture in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.language.description,same-as-english,Test your knowledge of Japanese language in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.symbols.description,same-as-english,Test your knowledge of karate symbols and meanings.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.ceremonies.description,same-as-english,Test your knowledge of karate ceremonies and rituals.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.discipline.description,same-as-english,Test your knowledge of discipline and self-control.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.respect.description,same-as-english,Test your knowledge of respect and etiquette in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.perseverance.description,same-as-english,Test your knowledge of perseverance and endurance.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.character.description,same-as-english,Test your knowledge of character development in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.sincerity.description,same-as-english,Test your knowledge of sincerity and honesty.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.self-control.description,same-as-english,Test your knowledge of self-control and emotion regulation.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.kata-basics.description,same-as-english,Test your knowledge of fundamental kata concepts and principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.kata-history.description,same-as-english,Learn about the historical development and origins of kata.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.philosophy-principles.description,same-as-english,Test your understanding of Goju Ryu philosophical principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.basic-techniques.description,same-as-english,Test your knowledge of fundamental karate techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,quizTypes.kumite-basics.description,same-as-english,Test your knowledge of sparring fundamentals.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.stances.description,same-as-english,Learn all karate stances and positions.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.kicks.description,same-as-english,Learn all karate kicking techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.punches.description,same-as-english,Learn all karate punching techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.blocks.description,same-as-english,Learn all karate blocking techniques.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.kata.description,same-as-english,Learn all Goju Ryu kata names and meanings.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.philosophy.description,same-as-english,Learn Goju Ryu philosophical concepts and principles.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.numbers.description,same-as-english,Learn Japanese numbers used in karate.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.general.description,same-as-english,Learn essential karate terminology.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.weapons.description,same-as-english,Practice weapons with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.concepts.description,same-as-english,Practice concepts with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.equipment.description,same-as-english,Practice equipment with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.commands.description,same-as-english,Practice commands with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.directions.description,same-as-english,Practice directions with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.body-parts.description,same-as-english,Practice body parts with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.movements.description,same-as-english,Practice movements with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.timing.description,same-as-english,Practice timing with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.energy.description,same-as-english,Practice energy with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.mindset.description,same-as-english,Practice mindset with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.etiquette.description,same-as-english,Practice etiquette with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.history.description,same-as-english,Practice history with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.principles.description,same-as-english,Practice principles with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.breathing.description,same-as-english,Practice breathing with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.meditation.description,same-as-english,Practice meditation with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.self-defense.description,same-as-english,Practice self-defense with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.sparring.description,same-as-english,Practice sparring with flashcards.,Review whether this should be translated or intentionally kept as-is.
da,study.json,flashcardTypes.competition.description,same-as-english,Practice competition with flashcards.,Review whether this should be translated or intentionally kept as-is.
